"","Wavelength","Class","Wavenumbers","Intensitive","Sample"
"8218",1617,"Arabica",1617.285,31.1138419,"29"
"8219",1621,"Arabica",1621.145,31.44204106,"29"
"8220",1625,"Arabica",1625.005,31.13620996,"29"
"8221",1628,"Arabica",1628.865,29.93720632,"29"
"8222",1632,"Arabica",1632.725,29.31630884,"29"
"8223",1636,"Arabica",1636.585,29.49869341,"29"
"8224",1640,"Arabica",1640.445,30.08308626,"29"
"8225",1644,"Arabica",1644.304,29.6532963,"29"
"8226",1648,"Arabica",1648.164,29.87590522,"29"
"8227",1652,"Arabica",1652.024,30.45234365,"29"
"8228",1655,"Arabica",1655.884,29.89706823,"29"
"8229",1659,"Arabica",1659.744,28.66475428,"29"
"8230",1663,"Arabica",1663.604,26.96403101,"29"
"8231",1667,"Arabica",1667.464,25.56170982,"29"
"8232",1671,"Arabica",1671.324,24.50656287,"29"
"8233",1675,"Arabica",1675.184,22.99766335,"29"
"8234",1679,"Arabica",1679.044,21.88466841,"29"
"8235",1682,"Arabica",1682.904,21.69171803,"29"
"8236",1686,"Arabica",1686.764,22.37389569,"29"
"8237",1690,"Arabica",1690.624,23.65076802,"29"
"8238",1694,"Arabica",1694.484,24.89178401,"29"
"8239",1698,"Arabica",1698.344,26.31037478,"29"
"8240",1702,"Arabica",1702.204,27.22283348,"29"
"8241",1706,"Arabica",1706.064,27.42486755,"29"
"8242",1709,"Arabica",1709.924,26.54476242,"29"
"8243",1713,"Arabica",1713.784,24.01733559,"29"
"8244",1717,"Arabica",1717.644,20.48491157,"29"
"8245",1721,"Arabica",1721.504,18.34363384,"29"
"8246",1725,"Arabica",1725.364,16.67989879,"29"
"8247",1729,"Arabica",1729.224,14.77094887,"29"
"8248",1733,"Arabica",1733.084,13.21523507,"29"
"8249",1736,"Arabica",1736.944,11.58466655,"29"
"8250",1740,"Arabica",1740.804,10.33558374,"29"
"8251",1744,"Arabica",1744.664,9.109449305,"29"
"8252",1748,"Arabica",1748.524,8.177646943,"29"
"8253",1752,"Arabica",1752.384,7.417911658,"29"
"8254",1756,"Arabica",1756.244,6.882319717,"29"
"8255",1760,"Arabica",1760.104,6.477041303,"29"
"8256",1763,"Arabica",1763.964,6.252589506,"29"
"8257",1767,"Arabica",1767.824,6.142278368,"29"
"8258",1771,"Arabica",1771.684,6.084132374,"29"
"8259",1775,"Arabica",1775.544,6.048221132,"29"
"8260",1779,"Arabica",1779.404,5.876980082,"29"
"8261",1783,"Arabica",1783.264,5.579989563,"29"
"8262",1787,"Arabica",1787.124,5.141832156,"29"
"8263",1790,"Arabica",1790.984,4.6542517,"29"
"8264",1794,"Arabica",1794.844,4.102405857,"29"
"8265",1798,"Arabica",1798.704,3.642225433,"29"
"8266",1802,"Arabica",1802.564,3.253281954,"29"
"8267",1806,"Arabica",1806.424,2.962949314,"29"
"8268",1810,"Arabica",1810.284,2.768284138,"29"
"8269",1814,"Arabica",1814.144,2.624252297,"29"
"8270",1818,"Arabica",1818.004,2.525968211,"29"
"8271",1821,"Arabica",1821.864,2.450480888,"29"
"8272",1825,"Arabica",1825.724,2.387488523,"29"
"8273",1829,"Arabica",1829.584,2.339375092,"29"
"8274",1833,"Arabica",1833.444,2.312320109,"29"
"8275",1837,"Arabica",1837.304,2.277091123,"29"
"8276",1841,"Arabica",1841.164,2.235507484,"29"
"8277",1845,"Arabica",1845.024,2.206714186,"29"
"8278",1848,"Arabica",1848.884,2.196093471,"29"
"8279",1852,"Arabica",1852.744,2.179408258,"29"
"8280",1856,"Arabica",1856.604,2.159800584,"29"
"8281",1860,"Arabica",1860.464,2.140658203,"29"
"8282",1864,"Arabica",1864.324,2.11423581,"29"
"8283",1868,"Arabica",1868.184,2.085518319,"29"
"8284",1872,"Arabica",1872.044,2.069565028,"29"
"8285",1875,"Arabica",1875.904,2.054772356,"29"
"8286",1879,"Arabica",1879.764,2.040183578,"29"
"8287",1883,"Arabica",1883.624,2.022518112,"29"
"8288",1887,"Arabica",1887.484,1.999224686,"29"
"8289",1891,"Arabica",1891.344,1.978040766,"29"
"8290",1895,"Arabica",1895.204,1.953735719,"29"
"8291",1899,"Arabica",1899.064,1.941805387,"29"
"8292",1902,"Arabica",1902.924,1.938548333,"29"
"8293",1906,"Arabica",1906.784,1.923805328,"29"
"8294",1910,"Arabica",1910.644,1.912504971,"29"
"8295",810,"Robusta",810.548,12.84792365,"1"
"8296",814,"Robusta",814.408,13.19835832,"1"
"8297",818,"Robusta",818.268,13.07441016,"1"
"8298",822,"Robusta",822.128,12.62261477,"1"
"8299",825,"Robusta",825.988,12.00883956,"1"
"8300",829,"Robusta",829.848,11.04303791,"1"
"8301",833,"Robusta",833.708,10.34771279,"1"
"8302",837,"Robusta",837.568,10.00906702,"1"
"8303",841,"Robusta",841.428,9.817839153,"1"
"8304",845,"Robusta",845.288,9.747809841,"1"
"8305",849,"Robusta",849.148,9.715180154,"1"
"8306",853,"Robusta",853.008,9.706522599,"1"
"8307",856,"Robusta",856.867,9.734204084,"1"
"8308",860,"Robusta",860.727,9.586975247,"1"
"8309",864,"Robusta",864.587,9.273961813,"1"
"8310",868,"Robusta",868.447,8.976468232,"1"
"8311",872,"Robusta",872.307,8.878336081,"1"
"8312",876,"Robusta",876.167,8.880217767,"1"
"8313",880,"Robusta",880.027,8.784986473,"1"
"8314",883,"Robusta",883.887,8.796436845,"1"
"8315",887,"Robusta",887.747,8.875300175,"1"
"8316",891,"Robusta",891.607,8.791151919,"1"
"8317",895,"Robusta",895.467,8.479226081,"1"
"8318",899,"Robusta",899.327,8.14670614,"1"
"8319",903,"Robusta",903.187,7.855961418,"1"
"8320",907,"Robusta",907.047,7.760045875,"1"
"8321",910,"Robusta",910.907,7.966217386,"1"
"8322",914,"Robusta",914.767,8.0669929,"1"
"8323",918,"Robusta",918.627,7.931657395,"1"
"8324",922,"Robusta",922.487,7.803677571,"1"
"8325",926,"Robusta",926.347,7.785689017,"1"
"8326",930,"Robusta",930.207,7.918766499,"1"
"8327",934,"Robusta",934.067,8.067407051,"1"
"8328",937,"Robusta",937.927,8.038131985,"1"
"8329",941,"Robusta",941.787,8.095722366,"1"
"8330",945,"Robusta",945.647,8.337231751,"1"
"8331",949,"Robusta",949.507,8.522562469,"1"
"8332",953,"Robusta",953.367,8.820338752,"1"
"8333",957,"Robusta",957.227,9.282028751,"1"
"8334",961,"Robusta",961.087,9.912269155,"1"
"8335",964,"Robusta",964.947,10.53792149,"1"
"8336",968,"Robusta",968.807,10.90701095,"1"
"8337",972,"Robusta",972.667,11.53127318,"1"
"8338",976,"Robusta",976.527,12.42019942,"1"
"8339",980,"Robusta",980.387,12.9510112,"1"
"8340",984,"Robusta",984.247,13.01609952,"1"
"8341",988,"Robusta",988.107,12.96682276,"1"
"8342",991,"Robusta",991.967,12.83794261,"1"
"8343",995,"Robusta",995.827,12.90180828,"1"
"8344",999,"Robusta",999.687,13.1571539,"1"
"8345",1003,"Robusta",1003.547,13.29792739,"1"
"8346",1007,"Robusta",1007.407,13.77688928,"1"
"8347",1011,"Robusta",1011.267,14.18679962,"1"
"8348",1015,"Robusta",1015.127,15.02867472,"1"
"8349",1018,"Robusta",1018.987,16.42729285,"1"
"8350",1022,"Robusta",1022.847,17.38111114,"1"
"8351",1026,"Robusta",1026.707,18.36534251,"1"
"8352",1030,"Robusta",1030.567,19.46824251,"1"
"8353",1034,"Robusta",1034.427,20.30582845,"1"
"8354",1038,"Robusta",1038.287,20.87753853,"1"
"8355",1042,"Robusta",1042.147,21.48128948,"1"
"8356",1046,"Robusta",1046.007,21.36300439,"1"
"8357",1049,"Robusta",1049.867,21.6968118,"1"
"8358",1053,"Robusta",1053.727,22.88776748,"1"
"8359",1057,"Robusta",1057.587,23.02265462,"1"
"8360",1061,"Robusta",1061.447,23.11327984,"1"
"8361",1065,"Robusta",1065.307,23.50416804,"1"
"8362",1069,"Robusta",1069.167,23.63777312,"1"
"8363",1073,"Robusta",1073.027,23.72162426,"1"
"8364",1076,"Robusta",1076.887,23.41447737,"1"
"8365",1080,"Robusta",1080.747,23.68170012,"1"
"8366",1084,"Robusta",1084.607,24.49630609,"1"
"8367",1088,"Robusta",1088.467,24.80097889,"1"
"8368",1092,"Robusta",1092.327,24.45751636,"1"
"8369",1096,"Robusta",1096.187,24.31083492,"1"
"8370",1100,"Robusta",1100.047,23.75359851,"1"
"8371",1103,"Robusta",1103.907,22.94198343,"1"
"8372",1107,"Robusta",1107.767,22.57348638,"1"
"8373",1111,"Robusta",1111.627,22.14610068,"1"
"8374",1115,"Robusta",1115.487,22.82171762,"1"
"8375",1119,"Robusta",1119.347,23.19512325,"1"
"8376",1123,"Robusta",1123.207,23.31924967,"1"
"8377",1127,"Robusta",1127.067,23.71783568,"1"
"8378",1130,"Robusta",1130.927,22.97194095,"1"
"8379",1134,"Robusta",1134.786,22.24592725,"1"
"8380",1138,"Robusta",1138.646,22.06483708,"1"
"8381",1142,"Robusta",1142.506,21.79319552,"1"
"8382",1146,"Robusta",1146.366,21.84052576,"1"
"8383",1150,"Robusta",1150.226,22.34998356,"1"
"8384",1154,"Robusta",1154.086,22.66038244,"1"
"8385",1157,"Robusta",1157.946,23.17966822,"1"
"8386",1161,"Robusta",1161.806,23.46020683,"1"
"8387",1165,"Robusta",1165.666,23.35387449,"1"
"8388",1169,"Robusta",1169.526,22.98730774,"1"
"8389",1173,"Robusta",1173.386,22.65144218,"1"
"8390",1177,"Robusta",1177.246,22.38954037,"1"
"8391",1181,"Robusta",1181.106,22.06867608,"1"
"8392",1184,"Robusta",1184.966,21.64810046,"1"
"8393",1188,"Robusta",1188.826,21.49281728,"1"
"8394",1192,"Robusta",1192.686,21.03635819,"1"
"8395",1196,"Robusta",1196.546,20.03841483,"1"
"8396",1200,"Robusta",1200.406,19.36042823,"1"
"8397",1204,"Robusta",1204.266,19.20073345,"1"
"8398",1208,"Robusta",1208.126,19.1492545,"1"
"8399",1211,"Robusta",1211.986,18.96934195,"1"
"8400",1215,"Robusta",1215.846,18.9653643,"1"
"8401",1219,"Robusta",1219.706,19.20613542,"1"
"8402",1223,"Robusta",1223.566,19.12102561,"1"
"8403",1227,"Robusta",1227.426,18.85013672,"1"
"8404",1231,"Robusta",1231.286,19.30803814,"1"
"8405",1235,"Robusta",1235.146,20.20959959,"1"
"8406",1239,"Robusta",1239.006,21.001791,"1"
"8407",1242,"Robusta",1242.866,21.49631596,"1"
"8408",1246,"Robusta",1246.726,21.65243283,"1"
"8409",1250,"Robusta",1250.586,21.9787081,"1"
"8410",1254,"Robusta",1254.446,22.84717889,"1"
"8411",1258,"Robusta",1258.306,23.21827789,"1"
"8412",1262,"Robusta",1262.166,23.45948476,"1"
"8413",1266,"Robusta",1266.026,24.03373917,"1"
"8414",1269,"Robusta",1269.886,24.34922311,"1"
"8415",1273,"Robusta",1273.746,24.52330333,"1"
"8416",1277,"Robusta",1277.606,24.7672652,"1"
"8417",1281,"Robusta",1281.466,25.06079374,"1"
"8418",1285,"Robusta",1285.326,25.05158699,"1"
"8419",1289,"Robusta",1289.186,24.92916399,"1"
"8420",1293,"Robusta",1293.046,24.20136224,"1"
"8421",1296,"Robusta",1296.906,23.22426687,"1"
"8422",1300,"Robusta",1300.766,22.54133207,"1"
"8423",1304,"Robusta",1304.626,21.72611748,"1"
"8424",1308,"Robusta",1308.486,21.21886728,"1"
"8425",1312,"Robusta",1312.346,20.91160154,"1"
"8426",1316,"Robusta",1316.206,20.42137655,"1"
"8427",1320,"Robusta",1320.066,20.43603389,"1"
"8428",1323,"Robusta",1323.926,20.29569436,"1"
"8429",1327,"Robusta",1327.786,19.95221923,"1"
"8430",1331,"Robusta",1331.646,19.42927451,"1"
"8431",1335,"Robusta",1335.506,19.24041991,"1"
"8432",1339,"Robusta",1339.366,19.31896993,"1"
"8433",1343,"Robusta",1343.226,18.87792625,"1"
"8434",1347,"Robusta",1347.086,19.06053798,"1"
"8435",1350,"Robusta",1350.946,19.47144407,"1"
"8436",1354,"Robusta",1354.806,19.72084573,"1"
"8437",1358,"Robusta",1358.666,20.38847136,"1"
"8438",1362,"Robusta",1362.526,21.38591414,"1"
"8439",1366,"Robusta",1366.386,22.63870074,"1"
"8440",1370,"Robusta",1370.246,23.72436666,"1"
"8441",1374,"Robusta",1374.106,24.28406997,"1"
"8442",1377,"Robusta",1377.966,24.70342655,"1"
"8443",1381,"Robusta",1381.826,24.42754084,"1"
"8444",1385,"Robusta",1385.686,24.27394308,"1"
"8445",1389,"Robusta",1389.545,25.03780837,"1"
"8446",1393,"Robusta",1393.405,25.59386895,"1"
"8447",1397,"Robusta",1397.265,25.68298341,"1"
"8448",1401,"Robusta",1401.125,25.52884546,"1"
"8449",1404,"Robusta",1404.985,25.68550253,"1"
"8450",1408,"Robusta",1408.845,26.1693388,"1"
"8451",1412,"Robusta",1412.705,25.66863218,"1"
"8452",1416,"Robusta",1416.565,24.89639565,"1"
"8453",1420,"Robusta",1420.425,24.39197608,"1"
"8454",1424,"Robusta",1424.285,23.75615364,"1"
"8455",1428,"Robusta",1428.145,23.28973872,"1"
"8456",1432,"Robusta",1432.005,22.73145974,"1"
"8457",1435,"Robusta",1435.865,22.0275743,"1"
"8458",1439,"Robusta",1439.725,22.18592939,"1"
"8459",1443,"Robusta",1443.585,22.32958753,"1"
"8460",1447,"Robusta",1447.445,22.06482267,"1"
"8461",1451,"Robusta",1451.305,22.0094435,"1"
"8462",1455,"Robusta",1455.165,21.68591243,"1"
"8463",1459,"Robusta",1459.025,20.86586128,"1"
"8464",1462,"Robusta",1462.885,19.8365811,"1"
"8465",1466,"Robusta",1466.745,18.74701856,"1"
"8466",1470,"Robusta",1470.605,17.70676878,"1"
"8467",1474,"Robusta",1474.465,16.54067476,"1"
"8468",1478,"Robusta",1478.325,15.56728514,"1"
"8469",1482,"Robusta",1482.185,14.91245138,"1"
"8470",1486,"Robusta",1486.045,14.40544067,"1"
"8471",1489,"Robusta",1489.905,14.21615211,"1"
"8472",1493,"Robusta",1493.765,14.19545717,"1"
"8473",1497,"Robusta",1497.625,14.37510322,"1"
"8474",1501,"Robusta",1501.485,14.47517828,"1"
"8475",1505,"Robusta",1505.345,14.34600282,"1"
"8476",1509,"Robusta",1509.205,15.10578421,"1"
"8477",1513,"Robusta",1513.065,16.15938945,"1"
"8478",1516,"Robusta",1516.925,16.57373841,"1"
"8479",1520,"Robusta",1520.785,16.64674961,"1"
"8480",1524,"Robusta",1524.645,16.92440716,"1"
"8481",1528,"Robusta",1528.505,16.64471126,"1"
"8482",1532,"Robusta",1532.365,16.38739932,"1"
"8483",1536,"Robusta",1536.225,16.25914039,"1"
"8484",1540,"Robusta",1540.085,16.16779492,"1"
"8485",1543,"Robusta",1543.945,16.74422632,"1"
"8486",1547,"Robusta",1547.805,17.46557811,"1"
"8487",1551,"Robusta",1551.665,18.63221413,"1"
"8488",1555,"Robusta",1555.525,19.95538658,"1"
"8489",1559,"Robusta",1559.385,19.94278739,"1"
"8490",1563,"Robusta",1563.245,19.91956073,"1"
"8491",1567,"Robusta",1567.105,20.82439577,"1"
"8492",1570,"Robusta",1570.965,22.00847835,"1"
"8493",1574,"Robusta",1574.825,22.76326292,"1"
"8494",1578,"Robusta",1578.685,24.17323959,"1"
"8495",1582,"Robusta",1582.545,25.3683908,"1"
"8496",1586,"Robusta",1586.405,26.34998061,"1"
"8497",1590,"Robusta",1590.265,26.97226211,"1"
"8498",1594,"Robusta",1594.125,27.57101984,"1"
"8499",1597,"Robusta",1597.985,28.91592081,"1"
"8500",1601,"Robusta",1601.845,29.85270669,"1"
"8501",1605,"Robusta",1605.705,29.96234323,"1"
"8502",1609,"Robusta",1609.565,29.58686324,"1"
"8503",1613,"Robusta",1613.425,29.25084462,"1"
"8504",1617,"Robusta",1617.285,28.88685102,"1"
"8505",1621,"Robusta",1621.145,29.07779078,"1"
"8506",1625,"Robusta",1625.005,29.29622116,"1"
"8507",1628,"Robusta",1628.865,28.51025822,"1"
"8508",1632,"Robusta",1632.725,27.93957811,"1"
"8509",1636,"Robusta",1636.585,28.72713643,"1"
"8510",1640,"Robusta",1640.445,28.83441771,"1"
"8511",1644,"Robusta",1644.304,29.04175425,"1"
"8512",1648,"Robusta",1648.164,31.24012654,"1"
"8513",1652,"Robusta",1652.024,30.76352351,"1"
"8514",1655,"Robusta",1655.884,31.14762324,"1"
"8515",1659,"Robusta",1659.744,32.53822125,"1"
"8516",1663,"Robusta",1663.604,32.47244149,"1"
"8517",1667,"Robusta",1667.464,31.27750816,"1"
"8518",1671,"Robusta",1671.324,28.63700279,"1"
"8519",1675,"Robusta",1675.184,26.46767688,"1"
"8520",1679,"Robusta",1679.044,25.25060089,"1"
"8521",1682,"Robusta",1682.904,25.2094469,"1"
"8522",1686,"Robusta",1686.764,25.57826806,"1"
"8523",1690,"Robusta",1690.624,26.87729011,"1"
"8524",1694,"Robusta",1694.484,27.96129403,"1"
"8525",1698,"Robusta",1698.344,28.40181731,"1"
"8526",1702,"Robusta",1702.204,30.11552504,"1"
"8527",1706,"Robusta",1706.064,30.81155961,"1"
"8528",1709,"Robusta",1709.924,30.52119123,"1"
"8529",1713,"Robusta",1713.784,28.20243067,"1"
"8530",1717,"Robusta",1717.644,23.37178741,"1"
"8531",1721,"Robusta",1721.504,19.83103688,"1"
"8532",1725,"Robusta",1725.364,17.88211306,"1"
"8533",1729,"Robusta",1729.224,15.74289772,"1"
"8534",1733,"Robusta",1733.084,13.7741919,"1"
"8535",1736,"Robusta",1736.944,11.9403354,"1"
"8536",1740,"Robusta",1740.804,10.5711688,"1"
"8537",1744,"Robusta",1744.664,9.196207686,"1"
"8538",1748,"Robusta",1748.524,8.121311489,"1"
"8539",1752,"Robusta",1752.384,7.280849899,"1"
"8540",1756,"Robusta",1756.244,6.844243038,"1"
"8541",1760,"Robusta",1760.104,6.611452429,"1"
"8542",1763,"Robusta",1763.964,6.513167223,"1"
"8543",1767,"Robusta",1767.824,6.509821604,"1"
"8544",1771,"Robusta",1771.684,6.582778783,"1"
"8545",1775,"Robusta",1775.544,6.645870168,"1"
"8546",1779,"Robusta",1779.404,6.551476179,"1"
"8547",1783,"Robusta",1783.264,6.259436786,"1"
"8548",1787,"Robusta",1787.124,5.735303638,"1"
"8549",1790,"Robusta",1790.984,5.108655543,"1"
"8550",1794,"Robusta",1794.844,4.329072332,"1"
"8551",1798,"Robusta",1798.704,3.682714256,"1"
"8552",1802,"Robusta",1802.564,3.138790098,"1"
"8553",1806,"Robusta",1806.424,2.75511352,"1"
"8554",1810,"Robusta",1810.284,2.502978464,"1"
"8555",1814,"Robusta",1814.144,2.323978853,"1"
"8556",1818,"Robusta",1818.004,2.209991926,"1"
"8557",1821,"Robusta",1821.864,2.124597616,"1"
"8558",1825,"Robusta",1825.724,2.06188797,"1"
"8559",1829,"Robusta",1829.584,2.006564615,"1"
"8560",1833,"Robusta",1833.444,1.956378532,"1"
"8561",1837,"Robusta",1837.304,1.914943636,"1"
"8562",1841,"Robusta",1841.164,1.889696639,"1"
"8563",1845,"Robusta",1845.024,1.860376557,"1"
"8564",1848,"Robusta",1848.884,1.830154347,"1"
"8565",1852,"Robusta",1852.744,1.81613624,"1"
"8566",1856,"Robusta",1856.604,1.80353885,"1"
"8567",1860,"Robusta",1860.464,1.78111348,"1"
"8568",1864,"Robusta",1864.324,1.756927069,"1"
"8569",1868,"Robusta",1868.184,1.73535521,"1"
"8570",1872,"Robusta",1872.044,1.720825717,"1"
"8571",1875,"Robusta",1875.904,1.702536454,"1"
"8572",1879,"Robusta",1879.764,1.678598533,"1"
"8573",1883,"Robusta",1883.624,1.655940879,"1"
"8574",1887,"Robusta",1887.484,1.63818641,"1"
"8575",1891,"Robusta",1891.344,1.619911553,"1"
"8576",1895,"Robusta",1895.204,1.601543061,"1"
"8577",1899,"Robusta",1899.064,1.587933703,"1"
"8578",1902,"Robusta",1902.924,1.573369997,"1"
"8579",1906,"Robusta",1906.784,1.560839232,"1"
"8580",1910,"Robusta",1910.644,1.554715201,"1"
"8581",810,"Robusta",810.548,11.96582115,"2"
"8582",814,"Robusta",814.408,12.22928088,"2"
"8583",818,"Robusta",818.268,12.02643785,"2"
"8584",822,"Robusta",822.128,11.81355493,"2"
"8585",825,"Robusta",825.988,11.39254439,"2"
"8586",829,"Robusta",829.848,10.53886782,"2"
"8587",833,"Robusta",833.708,9.852058286,"2"
"8588",837,"Robusta",837.568,9.375785876,"2"
"8589",841,"Robusta",841.428,9.099171047,"2"
"8590",845,"Robusta",845.288,9.155517605,"2"
"8591",849,"Robusta",849.148,9.192253214,"2"
"8592",853,"Robusta",853.008,9.312393752,"2"
"8593",856,"Robusta",856.867,9.304979001,"2"
"8594",860,"Robusta",860.727,9.020923284,"2"
"8595",864,"Robusta",864.587,8.731818217,"2"
"8596",868,"Robusta",868.447,8.431123007,"2"
"8597",872,"Robusta",872.307,8.262529297,"2"
"8598",876,"Robusta",876.167,8.2350511,"2"
"8599",880,"Robusta",880.027,8.175081296,"2"
"8600",883,"Robusta",883.887,8.121144247,"2"
"8601",887,"Robusta",887.747,8.115255245,"2"
"8602",891,"Robusta",891.607,7.986678977,"2"
"8603",895,"Robusta",895.467,7.74302459,"2"
"8604",899,"Robusta",899.327,7.533738776,"2"
"8605",903,"Robusta",903.187,7.307967025,"2"
"8606",907,"Robusta",907.047,7.224014852,"2"
"8607",910,"Robusta",910.907,7.339561805,"2"
"8608",914,"Robusta",914.767,7.467100759,"2"
"8609",918,"Robusta",918.627,7.385252618,"2"
"8610",922,"Robusta",922.487,7.187627192,"2"
"8611",926,"Robusta",926.347,7.180036015,"2"
"8612",930,"Robusta",930.207,7.329386329,"2"
"8613",934,"Robusta",934.067,7.403929167,"2"
"8614",937,"Robusta",937.927,7.348417361,"2"
"8615",941,"Robusta",941.787,7.373579163,"2"
"8616",945,"Robusta",945.647,7.510792088,"2"
"8617",949,"Robusta",949.507,7.705831582,"2"
"8618",953,"Robusta",953.367,8.053135668,"2"
"8619",957,"Robusta",957.227,8.550897626,"2"
"8620",961,"Robusta",961.087,8.992687112,"2"
"8621",964,"Robusta",964.947,9.477467129,"2"
"8622",968,"Robusta",968.807,10.09392719,"2"
"8623",972,"Robusta",972.667,10.77179949,"2"
"8624",976,"Robusta",976.527,11.45938823,"2"
"8625",980,"Robusta",980.387,12.04780325,"2"
"8626",984,"Robusta",984.247,12.34590599,"2"
"8627",988,"Robusta",988.107,12.18954768,"2"
"8628",991,"Robusta",991.967,11.84167185,"2"
"8629",995,"Robusta",995.827,11.76659483,"2"
"8630",999,"Robusta",999.687,11.95027615,"2"
"8631",1003,"Robusta",1003.547,12.10701344,"2"
"8632",1007,"Robusta",1007.407,12.5490888,"2"
"8633",1011,"Robusta",1011.267,13.20451265,"2"
"8634",1015,"Robusta",1015.127,13.76928835,"2"
"8635",1018,"Robusta",1018.987,14.59222612,"2"
"8636",1022,"Robusta",1022.847,15.95922272,"2"
"8637",1026,"Robusta",1026.707,17.29906456,"2"
"8638",1030,"Robusta",1030.567,17.91231956,"2"
"8639",1034,"Robusta",1034.427,18.65265449,"2"
"8640",1038,"Robusta",1038.287,19.78299162,"2"
"8641",1042,"Robusta",1042.147,19.84228513,"2"
"8642",1046,"Robusta",1046.007,19.7160906,"2"
"8643",1049,"Robusta",1049.867,19.89922304,"2"
"8644",1053,"Robusta",1053.727,19.94308263,"2"
"8645",1057,"Robusta",1057.587,20.6710874,"2"
"8646",1061,"Robusta",1061.447,21.37167116,"2"
"8647",1065,"Robusta",1065.307,21.76320075,"2"
"8648",1069,"Robusta",1069.167,21.89761048,"2"
"8649",1073,"Robusta",1073.027,21.60809375,"2"
"8650",1076,"Robusta",1076.887,22.40565083,"2"
"8651",1080,"Robusta",1080.747,23.36826004,"2"
"8652",1084,"Robusta",1084.607,23.1926567,"2"
"8653",1088,"Robusta",1088.467,22.81317629,"2"
"8654",1092,"Robusta",1092.327,22.54930327,"2"
"8655",1096,"Robusta",1096.187,22.17492774,"2"
"8656",1100,"Robusta",1100.047,21.68487131,"2"
"8657",1103,"Robusta",1103.907,20.87723187,"2"
"8658",1107,"Robusta",1107.767,20.16799022,"2"
"8659",1111,"Robusta",1111.627,20.59181866,"2"
"8660",1115,"Robusta",1115.487,21.38723413,"2"
"8661",1119,"Robusta",1119.347,21.87579258,"2"
"8662",1123,"Robusta",1123.207,21.94007827,"2"
"8663",1127,"Robusta",1127.067,21.90895232,"2"
"8664",1130,"Robusta",1130.927,21.73701144,"2"
"8665",1134,"Robusta",1134.786,20.99806667,"2"
"8666",1138,"Robusta",1138.646,20.60401976,"2"
"8667",1142,"Robusta",1142.506,20.4068942,"2"
"8668",1146,"Robusta",1146.366,20.5088499,"2"
"8669",1150,"Robusta",1150.226,21.45435732,"2"
"8670",1154,"Robusta",1154.086,22.18122023,"2"
"8671",1157,"Robusta",1157.946,21.90784476,"2"
"8672",1161,"Robusta",1161.806,21.87607846,"2"
"8673",1165,"Robusta",1165.666,22.14215679,"2"
"8674",1169,"Robusta",1169.526,21.51157293,"2"
"8675",1173,"Robusta",1173.386,20.9841193,"2"
"8676",1177,"Robusta",1177.246,21.0865863,"2"
"8677",1181,"Robusta",1181.106,20.88881548,"2"
"8678",1184,"Robusta",1184.966,20.46020723,"2"
"8679",1188,"Robusta",1188.826,20.15828195,"2"
"8680",1192,"Robusta",1192.686,19.47220262,"2"
"8681",1196,"Robusta",1196.546,18.67510621,"2"
"8682",1200,"Robusta",1200.406,17.95786662,"2"
"8683",1204,"Robusta",1204.266,17.6765749,"2"
"8684",1208,"Robusta",1208.126,17.87799673,"2"
"8685",1211,"Robusta",1211.986,17.92048249,"2"
"8686",1215,"Robusta",1215.846,17.82073864,"2"
"8687",1219,"Robusta",1219.706,17.53633334,"2"
"8688",1223,"Robusta",1223.566,17.35741224,"2"
"8689",1227,"Robusta",1227.426,17.55150426,"2"
"8690",1231,"Robusta",1231.286,18.03543809,"2"
"8691",1235,"Robusta",1235.146,19.01772686,"2"
"8692",1239,"Robusta",1239.006,20.03758436,"2"
"8693",1242,"Robusta",1242.866,20.4068942,"2"
"8694",1246,"Robusta",1246.726,20.6163058,"2"
"8695",1250,"Robusta",1250.586,21.21002173,"2"
"8696",1254,"Robusta",1254.446,21.83044645,"2"
"8697",1258,"Robusta",1258.306,22.3852427,"2"
"8698",1262,"Robusta",1262.166,22.87882926,"2"
"8699",1266,"Robusta",1266.026,22.8243123,"2"
"8700",1269,"Robusta",1269.886,23.13139638,"2"
"8701",1273,"Robusta",1273.746,23.7753379,"2"
"8702",1277,"Robusta",1277.606,23.85184102,"2"
"8703",1281,"Robusta",1281.466,24.02083332,"2"
"8704",1285,"Robusta",1285.326,24.28483703,"2"
"8705",1289,"Robusta",1289.186,23.80497077,"2"
"8706",1293,"Robusta",1293.046,23.19302262,"2"
"8707",1296,"Robusta",1296.906,22.25748158,"2"
"8708",1300,"Robusta",1300.766,21.21954052,"2"
"8709",1304,"Robusta",1304.626,20.91512078,"2"
"8710",1308,"Robusta",1308.486,20.46600965,"2"
"8711",1312,"Robusta",1312.346,19.790145,"2"
"8712",1316,"Robusta",1316.206,19.32099167,"2"
"8713",1320,"Robusta",1320.066,18.71494232,"2"
"8714",1323,"Robusta",1323.926,18.29270334,"2"
"8715",1327,"Robusta",1327.786,18.21117538,"2"
"8716",1331,"Robusta",1331.646,18.10704215,"2"
"8717",1335,"Robusta",1335.506,17.95083413,"2"
"8718",1339,"Robusta",1339.366,17.7882307,"2"
"8719",1343,"Robusta",1343.226,17.39481761,"2"
"8720",1347,"Robusta",1347.086,17.48579411,"2"
"8721",1350,"Robusta",1350.946,18.04840696,"2"
"8722",1354,"Robusta",1354.806,18.54940338,"2"
"8723",1358,"Robusta",1358.666,19.59869772,"2"
